[17/12/2009 21:25:11] /up
[17/12/2009 21:25:12] /up
[17/12/2009 21:25:35] /down
[17/12/2009 21:25:36] /down
[07/02/2010 14:46:59] /a 10
[07/02/2010 14:46:59] /a 10
[07/02/2010 14:47:00] /a 10
[07/02/2010 14:47:00] /a 10
[07/02/2010 14:47:00] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:01] /a 10
[07/02/2010 14:47:02] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:03] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:04] /a 10
[07/02/2010 14:47:05] /a 10
[07/02/2010 14:47:05] /a 10
[07/02/2010 14:47:05] /a 10
[07/02/2010 14:47:06] /a 10
[07/02/2010 14:47:06] /a 10
[07/02/2010 14:47:07] /a 10
[07/02/2010 14:47:07] /a 10
[07/02/2010 14:47:07] /a 10
[07/02/2010 14:47:07] /a 10
[07/02/2010 14:47:08] /a 10
[07/02/2010 14:47:08] /a 10
[07/02/2010 14:47:09] /a 10
[07/02/2010 14:47:09] /a 10
[07/02/2010 14:47:10] /a 10
[07/02/2010 14:47:10] /a 10
[07/02/2010 14:47:10] /a 10
[07/02/2010 14:47:10] /a 10
[07/02/2010 14:47:10] /a 10
[07/02/2010 14:47:11] /a 10
[07/02/2010 14:47:12] /a 10
[07/02/2010 14:47:12] /a 10
[07/02/2010 14:47:12] /a 10
[07/02/2010 14:47:12] /a 10
[07/02/2010 14:47:12] /a 10
[07/02/2010 14:47:12] /a 10
[07/02/2010 14:47:12] /a 10
[07/02/2010 14:47:13] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:14] /a 10
[07/02/2010 14:47:15] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:16] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:17] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:18] /a 10
[07/02/2010 14:47:19] /a 10
[07/02/2010 14:47:19] /a 10
[07/02/2010 14:47:36] /a 15
[07/02/2010 14:47:37] /a 15
[07/02/2010 14:47:37] /a 15
[07/02/2010 14:47:37] /a 15
[07/02/2010 14:47:37] /a 15
[07/02/2010 14:47:38] /a 15
[07/02/2010 14:47:38] /a 15
[07/02/2010 14:47:38] /a 15
[07/02/2010 14:47:38] /a 15
[07/02/2010 14:47:39] /a 15
[07/02/2010 14:47:39] /a 15
[07/02/2010 14:47:40] /a 15
[07/02/2010 14:47:41] /a 10
[07/02/2010 14:47:42] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:43] /a 10
[07/02/2010 14:47:44] /a 10
[07/02/2010 14:47:45] /a 10
[07/02/2010 14:47:45] /a 10
[07/02/2010 14:47:45] /a 10
[07/02/2010 14:47:45] /a 10
[07/02/2010 14:47:45] /a 10
[07/02/2010 14:47:45] /a 10
[07/02/2010 14:47:45] /a 10
[07/02/2010 14:47:45] /a 10
[07/02/2010 14:47:46] /a 10
[07/02/2010 14:47:46] /a 10
[07/02/2010 14:47:46] /a 10
[07/02/2010 14:47:46] /a 10
[07/02/2010 14:47:46] /a 10
[07/02/2010 14:47:47] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:48] /a 10
[07/02/2010 14:47:49] /a 10
[07/02/2010 14:47:49] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:50] /a 10
[07/02/2010 14:47:51] /a 10
[07/02/2010 14:47:51] /a 10
[07/02/2010 14:47:51] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:52] /a 10
[07/02/2010 14:47:53] /a 10
[07/02/2010 14:47:53] /a 10
[07/02/2010 14:47:53] /a 10
[07/02/2010 14:47:53] /a 10
[07/02/2010 14:47:53] /a 10
[07/02/2010 14:47:54] /a 10
[07/02/2010 14:47:54] /a 10
[07/02/2010 14:47:54] /a 10
[07/02/2010 14:47:54] /a 10
[07/02/2010 14:47:54] /a 10
[07/02/2010 14:47:54] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:55] /a 10
[07/02/2010 14:47:56] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:57] /a 10
[07/02/2010 14:47:58] /a 10
[07/02/2010 14:47:58] /a 10
[07/02/2010 14:47:58] /a 10
[07/02/2010 14:47:59] /a 10
[07/02/2010 14:47:59] /a 10
[07/02/2010 14:47:59] /a 10
[07/02/2010 14:47:59] /a 10
[07/02/2010 14:47:59] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:00] /a 10
[07/02/2010 14:48:01] /a 10
[07/02/2010 14:48:01] /a 10
[07/02/2010 14:48:02] /a 10
[07/02/2010 14:48:02] /a 10
[07/02/2010 14:48:02] /a 10
[07/02/2010 14:48:02] /a 10
[07/02/2010 14:48:02] /a 10
[07/02/2010 14:48:02] /a 10
[07/02/2010 14:48:02] /a 10
[07/02/2010 14:48:02] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:03] /a 10
[07/02/2010 14:48:04] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:05] /a 10
[07/02/2010 14:48:06] /a 10
[07/02/2010 14:48:06] /a 10
[07/02/2010 14:48:07] /a 10
[07/02/2010 14:48:07] /a 10
[07/02/2010 14:48:07] /a 10
[07/02/2010 14:48:07] /a 10
[07/02/2010 14:48:07] /a 10
[07/02/2010 14:48:07] /a 10
[07/02/2010 14:48:07] /a 10
[07/02/2010 14:48:07] /a 10
[07/02/2010 14:48:08] /a 10
[07/02/2010 14:48:08] /a 10
[07/02/2010 14:48:08] /a 10
[07/02/2010 14:48:08] /a 10
[07/02/2010 14:48:08] /a 10
[07/02/2010 14:48:09] /a 10
[07/02/2010 14:48:09] /a 10
[07/02/2010 14:48:10] /a 10
[07/02/2010 14:48:10] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:11] /a 10
[07/02/2010 14:48:12] /a 10
[07/02/2010 14:48:13] /a 10
[07/02/2010 14:48:13] /a 10
[07/02/2010 14:48:14] /a 10
[07/02/2010 14:48:15] /a 10
[07/02/2010 14:48:15] /a 10
[07/02/2010 14:48:15] /a 10
[07/02/2010 14:48:16] /a 10
[07/02/2010 14:48:16] /a 10
[07/02/2010 14:48:17] /a 10
[07/02/2010 14:48:18] /a 10
[07/02/2010 14:48:18] /a 10
[07/02/2010 14:48:18] /a 10
[07/02/2010 14:48:18] /a 10
[07/02/2010 14:48:19] /a 10
[07/02/2010 14:48:19] /a 10
[07/02/2010 14:48:21] /a 5
[07/02/2010 14:48:22] /a 10
[07/02/2010 14:48:22] /a 10
[07/02/2010 14:48:23] /a 10
[07/02/2010 14:48:23] /a 10
[07/02/2010 14:48:23] /a 10
[07/02/2010 14:48:24] /a 10
[07/02/2010 14:48:25] /a 10
[07/02/2010 14:48:25] /a 10
[07/02/2010 14:48:25] /a 10
[07/02/2010 14:48:25] /a 10
[07/02/2010 14:48:25] /a 10
[07/02/2010 14:48:25] /a 10
[07/02/2010 14:48:26] /a 10
[07/02/2010 14:48:26] /a 10
[07/02/2010 14:48:27] /a 10
[07/02/2010 14:48:27] /a 10
[07/02/2010 14:48:27] /a 10
[07/02/2010 14:48:27] /a 10
[07/02/2010 14:48:28] /a 10
[07/02/2010 14:48:28] /a 10
[07/02/2010 14:48:28] /a 10
[07/02/2010 14:48:28] /a 10
[07/02/2010 14:48:28] /a 10
[07/02/2010 14:48:28] /a 10
[07/02/2010 14:48:29] /a 10
[07/02/2010 14:48:29] /a 10
[07/02/2010 14:48:29] /a 10
[07/02/2010 14:48:29] /a 10
[07/02/2010 14:48:30] /a 10
[07/02/2010 14:48:30] /a 10
[07/02/2010 14:48:30] /a 10
[07/02/2010 14:48:31] /a 10
[07/02/2010 14:48:32] /a 10
[07/02/2010 14:48:32] /a 10
[07/02/2010 14:48:33] /a 10
[07/02/2010 14:48:33] /a 10
[07/02/2010 14:48:34] /a 10
[07/02/2010 14:48:34] /a 10
[07/02/2010 14:48:34] /a 10
[07/02/2010 14:48:34] /a 10
[07/02/2010 14:48:34] /a 10
[07/02/2010 14:48:35] /a 10
[07/02/2010 14:48:36] /a 10
[07/02/2010 14:48:37] /a 10
[07/02/2010 14:48:38] /a 10
[07/02/2010 14:48:38] /a 10
[07/02/2010 14:48:39] /a 10
[07/02/2010 14:48:39] /a 10
[07/02/2010 14:48:40] /a 10
[07/02/2010 14:48:40] /a 10
[07/02/2010 14:48:40] /a 10
[07/02/2010 14:48:41] /a 10
[07/02/2010 14:48:42] /a 10
[07/02/2010 14:48:43] /a 10
[07/02/2010 14:48:44] /a 10
[07/02/2010 14:48:45] /a 10
[07/02/2010 14:48:45] /a 10
[07/02/2010 14:48:45] /a 10
[07/02/2010 14:48:45] /a 10
[07/02/2010 14:48:46] /a 10
[07/02/2010 14:48:46] /a 10
[07/02/2010 14:48:46] /a 10
[07/02/2010 14:48:46] /a 10
[07/02/2010 14:48:47] /a 10
[07/02/2010 14:48:47] /a 10
[07/02/2010 14:48:47] /a 10
[07/02/2010 14:48:47] /a 10
[07/02/2010 14:48:47] /a 10
[07/02/2010 14:48:47] /a 10
[07/02/2010 14:48:47] /a 10
[07/02/2010 14:48:48] /a 10
[07/02/2010 14:48:48] /a 10
[07/02/2010 14:48:48] /a 10
[07/02/2010 14:48:48] /a 10
[07/02/2010 14:48:48] /a 10
[07/02/2010 14:48:49] /a 10
[07/02/2010 14:48:49] /a 10
[07/02/2010 14:48:49] /a 10
[07/02/2010 14:48:49] /a 10
[07/02/2010 14:48:49] /a 10
[07/02/2010 14:48:49] /a 10
[07/02/2010 14:48:51] /a 10
[07/02/2010 14:48:51] /a 10
[07/02/2010 14:48:51] /a 10
[07/02/2010 14:48:52] /a 10
[07/02/2010 14:48:52] /a 10
[07/02/2010 14:48:53] /a 10
[07/02/2010 14:48:53] /a 10
[07/02/2010 14:48:54] /a 10
[07/02/2010 14:48:54] /a 10
[07/02/2010 14:48:54] /a 10
[07/02/2010 14:48:54] /a 10
[07/02/2010 14:48:54] /a 10
[07/02/2010 14:48:55] /a 10
[07/02/2010 14:48:56] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:57] /a 10
[07/02/2010 14:48:58] /a 10
[07/02/2010 14:48:58] /a 10
[07/02/2010 14:48:58] /a 10
[07/02/2010 14:48:58] /a 10
[07/02/2010 14:48:59] /a 10
[07/02/2010 14:48:59] /a 10
[07/02/2010 14:48:59] /a 10
[07/02/2010 14:48:59] /a 10
[07/02/2010 14:48:59] /a 10
[07/02/2010 14:48:59] /a 10
[07/02/2010 14:48:59] /a 10
[07/02/2010 14:49:00] /a 10
[07/02/2010 14:49:00] /a 5
[07/02/2010 14:49:00] /a 5
[07/02/2010 14:49:01] /a 10
[07/02/2010 14:49:02] /a 10
[07/02/2010 14:49:02] /a 10
[07/02/2010 14:49:02] /a 10
[07/02/2010 14:49:03] /a 10
[07/02/2010 14:49:03] /a 10
[07/02/2010 14:49:03] /a 10
[07/02/2010 14:49:03] /a 10
[07/02/2010 14:49:03] /a 10
[07/02/2010 14:49:04] /a 10
[07/02/2010 14:49:04] /a 10
[07/02/2010 14:49:05] /a 10
[07/02/2010 14:49:05] /a 10
[07/02/2010 14:49:06] /a 10
[07/02/2010 14:49:06] /a 10
[07/02/2010 14:49:06] /a 10
[07/02/2010 14:49:07] /a 10
[07/02/2010 14:49:07] /a 10
[07/02/2010 14:49:07] /a 10
[07/02/2010 14:49:07] /a 10
[07/02/2010 14:49:07] /a 10
[07/02/2010 14:49:07] /a 10
[07/02/2010 14:49:08] /a 10
[07/02/2010 14:49:08] /a 10
[07/02/2010 14:49:09] /a 10
[07/02/2010 14:49:09] /a 10
[07/02/2010 14:49:09] /a 10
[07/02/2010 14:49:09] /a 10
[07/02/2010 14:49:09] /a 10
[07/02/2010 14:49:09] /a 10
[07/02/2010 14:49:09] /a 10
[07/02/2010 14:49:09] /a 10
[07/02/2010 14:49:10] /a 10
[07/02/2010 14:49:11] /a 10
[07/02/2010 14:49:11] /a 10
[07/02/2010 14:49:11] /a 10
[07/02/2010 14:49:11] /a 10
[07/02/2010 14:49:11] /a 10
[07/02/2010 14:49:11] /a 10
[07/02/2010 14:49:11] /a 10
[07/02/2010 14:49:11] /a 10
[07/02/2010 14:49:11] /a 10
[07/02/2010 14:49:12] /a 10
[07/02/2010 14:49:12] /a 10
[07/02/2010 14:49:13] /a 10
[07/02/2010 14:49:14] /a 10
[07/02/2010 14:49:14] /a 10
[07/02/2010 14:49:14] /a 10
[07/02/2010 14:49:14] /a 10
[07/02/2010 14:49:14] /a 10
[07/02/2010 14:49:14] /a 10
[07/02/2010 14:49:14] /a 10
[07/02/2010 14:49:14] /a 10
[07/02/2010 14:49:15] /a 10
[07/02/2010 14:49:15] /a 10
[07/02/2010 14:49:15] /a 10
[07/02/2010 14:49:15] /a 10
[07/02/2010 14:49:15] /a 10
[07/02/2010 14:49:16] /a 10
[07/02/2010 14:49:16] /a 10
[07/02/2010 14:49:16] /a 10
[07/02/2010 14:49:16] /a 10
[07/02/2010 14:49:17] /a 10
[07/02/2010 14:49:17] /a 10
[07/02/2010 14:49:17] /a 10
[07/02/2010 14:49:17] /a 10
[07/02/2010 14:49:17] /a 10
[07/02/2010 14:49:17] /a 10
[07/02/2010 14:49:17] /a 10
[07/02/2010 14:49:17] /a 10
[07/02/2010 14:49:17] /a 10
[07/02/2010 14:49:18] /a 10
[07/02/2010 14:49:19] /a 10
[07/02/2010 14:49:19] /a 10
[07/02/2010 14:49:19] /a 10
[07/02/2010 14:49:19] /a 10
[07/02/2010 14:49:19] /a 10
[07/02/2010 14:49:19] /a 10
[07/02/2010 14:49:19] /a 10
[07/02/2010 14:49:20] /a 10
[07/02/2010 14:49:20] /a 10
[07/02/2010 14:49:20] /a 10
[07/02/2010 14:49:20] /a 10
[07/02/2010 14:49:20] /a 10
[07/02/2010 14:49:20] /a 10
[07/02/2010 14:49:21] /a 10
[07/02/2010 14:49:22] /a 10
[07/02/2010 14:49:22] /a 10
[07/02/2010 14:49:22] /a 10
[07/02/2010 14:49:22] /a 10
[07/02/2010 14:49:22] /a 10
[07/02/2010 14:49:22] /a 10
[07/02/2010 14:49:22] /a 10
[07/02/2010 14:49:23] /a 10
[07/02/2010 14:49:23] /a 10
[07/02/2010 14:49:23] /a 10
[07/02/2010 14:49:23] /a 10
[07/02/2010 14:49:23] /a 10
[07/02/2010 14:49:23] /a 10
[07/02/2010 14:49:24] /a 10
[07/02/2010 14:49:24] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:25] /a 10
[07/02/2010 14:49:26] /a 10
[07/02/2010 14:49:27] /a 10
[07/02/2010 14:49:29] /a 10
[07/02/2010 14:49:29] /a 10
[07/02/2010 14:49:30] /a 10
[07/02/2010 14:49:31] /a 10
[07/02/2010 14:49:31] /a 5
[07/02/2010 14:49:32] /a 10
[07/02/2010 14:49:34] /a 10
[07/02/2010 14:49:34] /a 10
[07/02/2010 14:49:35] /a 10
[07/02/2010 14:49:35] /a 10
[07/02/2010 14:49:35] /a 10
[07/02/2010 14:49:35] /a 10
[07/02/2010 14:49:35] /a 10
[07/02/2010 14:49:35] /a 10
[07/02/2010 14:49:36] /a 10
[07/02/2010 14:49:37] /a 10
[07/02/2010 14:49:37] /a 10
[07/02/2010 14:49:37] /a 10
[07/02/2010 14:49:37] /a 10
[07/02/2010 14:49:38] /a 10
[07/02/2010 14:49:38] /a 10
[07/02/2010 14:49:38] /a 10
[07/02/2010 14:49:39] /a 10
[07/02/2010 14:49:39] /a 10
[07/02/2010 14:49:39] /a 10
[07/02/2010 14:49:40] /a 10
[07/02/2010 14:49:40] /a 10
[07/02/2010 14:49:40] /a 10
[07/02/2010 14:49:40] /a 10
[07/02/2010 14:49:40] /a 10
[07/02/2010 14:49:40] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:41] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:42] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:43] /a 10
[07/02/2010 14:49:44] /a 10
[07/02/2010 14:49:44] /a 10
[07/02/2010 14:49:44] /a 10
[07/02/2010 14:49:44] /a 10
[07/02/2010 14:49:44] /a 10
[07/02/2010 14:49:44] /a 10
[07/02/2010 14:49:44] /a 10
[07/02/2010 14:49:45] /a 10
[07/02/2010 14:49:46] /a 10
[07/02/2010 14:49:46] /a 10
[07/02/2010 14:49:47] /a 10
[07/02/2010 14:49:48] /a 10
[07/02/2010 14:49:49] /a 10
[07/02/2010 14:49:49] /a 10
[07/02/2010 14:49:50] /a 10
[07/02/2010 14:49:50] /a 10
[07/02/2010 14:49:50] /a 10
[07/02/2010 14:49:50] /a 10
[07/02/2010 14:49:50] /a 10
[07/02/2010 14:49:50] /a 10
[07/02/2010 14:49:50] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:51] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:52] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:53] /a 10
[07/02/2010 14:49:54] /a 10
[07/02/2010 14:49:54] /a 10
[07/02/2010 14:49:54] /a 10
[07/02/2010 14:49:54] /a 10
[07/02/2010 14:49:54] /a 10
[07/02/2010 14:49:54] /a 10
[07/02/2010 14:49:54] /a 10
[07/02/2010 14:49:54] /a 10
[07/02/2010 14:49:55] /a 10
[07/02/2010 14:49:55] /a 10
[07/02/2010 14:49:56] /a 10
[07/02/2010 14:49:56] /a 10
[07/02/2010 14:49:56] /a 10
[07/02/2010 14:49:56] /a 10
[07/02/2010 14:49:56] /a 10
[07/02/2010 14:49:56] /a 10
[07/02/2010 14:49:56] /a 10
[07/02/2010 14:49:57] /a 10
[07/02/2010 14:49:57] /a 10
[07/02/2010 14:49:57] /a 10
[07/02/2010 14:49:57] /a 10
[07/02/2010 14:49:57] /a 10
